measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2021,0.0287248010068777,0.03154678469239543,0.02550012764255724
1,Deaths,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2021,0.01500717175604531,0.016453700469591843,0.013248493458644026
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2020,3.743996280743786,6.467017299292515,0.9633742301240203
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2020,18.78598093928383,28.19831123102604,13.04970854291904
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2020,22.52997722002765,34.87103735419428,14.868522754680473
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2020,3.633366721981491e-07,6.044899355812347e-07,9.411210687091197e-08
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2020,2.4737955930761304e-06,3.5322113603490084e-06,1.7833552682144686e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2020,1.2593598875346409e-06,1.9671879484596347e-06,8.393744923681819e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.0003055974052404774,0.0005278594202867253,7.863380274057222e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.0015570564117450138,0.0023371875785755127,0.0010816114646249812
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.0009265318795034847,0.0014340506190701873,0.0006114591328165368
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2019,3.8211602183505975,6.625905368264909,0.9834806247008256
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2019,18.25413194328825,26.552213794870596,12.80729863079796
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2019,22.075292161638863,33.09942301920366,14.58712724005729
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2019,4.146183981907216e-07,7.056595463359716e-07,1.0512086837320073e-07
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2019,2.6323455683028866e-06,3.7458607896719775e-06,1.9104087938067125e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,1.3679411647293169e-06,2.0627452765835164e-06,9.126922852692811e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2019,0.00031454256057919744,0.0005454179153966772,8.095617464241155e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2019,0.0015262637192698654,0.0022200825932075304,0.001070843319352075
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,0.0009156710845919667,0.0013729460227951272,0.0006050660857932067
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2019,3.8211602183505975,6.625905368264909,0.9834806247008256
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2019,18.25413194328825,26.552213794870596,12.80729863079796
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2019,22.075292161638863,33.09942301920366,14.58712724005729
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2019,4.146183981907216e-07,7.056595463359716e-07,1.0512086837320073e-07
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2019,2.6323455683028866e-06,3.7458607896719775e-06,1.9104087938067125e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2019,1.3679411647293169e-06,2.0627452765835164e-06,9.126922852692811e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2019,0.00031454256057919744,0.0005454179153966772,8.095617464241155e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2019,0.0015262637192698654,0.0022200825932075304,0.001070843319352075
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2019,0.0009156710845919667,0.0013729460227951272,0.0006050660857932067
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2021,0.8634453341916852,2.71163600818869,0.2186130182076717
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2021,4.062113628036093,11.341514183253267,2.1027035105618195
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2021,4.92555896222778,14.258446548574216,2.463771846831223
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2021,9.739202731295061e-08,3.048867384721065e-07,2.428647602463473e-08
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2021,5.899245879009849e-07,1.6434852444622012e-06,3.0840497382110434e-07
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,3.1239322634573e-07,8.960268318453925e-07,1.5600308638438931e-07
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2021,8.940882804889652e-05,0.0002807869681921474,2.2637140974857358e-05
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2021,0.0004251807305931893,0.0011871143271784898,0.0002200896126270533
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,0.00025639099291223415,0.0007421974431753645,0.00012824715224453619
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2019,3.8211602183505975,6.625905368264909,0.9834806247008256
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2019,18.25413194328825,26.552213794870596,12.80729863079796
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2019,22.075292161638863,33.09942301920366,14.58712724005729
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2019,4.146183981907216e-07,7.056595463359716e-07,1.0512086837320073e-07
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2019,2.6323455683028866e-06,3.7458607896719775e-06,1.9104087938067125e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2019,1.3679411647293169e-06,2.0627452765835164e-06,9.126922852692811e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2019,0.00031454256057919744,0.0005454179153966772,8.095617464241155e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2019,0.0015262637192698654,0.0022200825932075304,0.001070843319352075
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2019,0.0009156710845919667,0.0013729460227951272,0.0006050660857932067
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2021,3.7272663821438248,6.664634621630828,0.9789880805717724
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2021,19.443445704922482,29.636619799921064,13.383224929862504
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2021,23.17071208706628,33.98027653678452,15.386434084520348
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2021,3.296804431245511e-07,5.749498900566348e-07,8.559279828785654e-08
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2021,2.348268973154851e-06,3.402381166033991e-06,1.6659771550448115e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,1.1833606064198819e-06,1.775549153572541e-06,7.900555211089413e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2021,0.00030224383585406267,0.000540434872660991,7.938609221625548e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2021,0.0015998287412306914,0.00243853465421701,0.0011011869098761949
1,Deaths,44639,Middle SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,0.0009463057571229989,0.0013877748424201365,0.000628391181982818
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2021,3.7272663821438248,6.664634621630828,0.9789880805717724
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2021,19.443445704922482,29.636619799921064,13.383224929862504
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2021,23.17071208706628,33.98027653678452,15.386434084520348
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2021,3.296804431245511e-07,5.749498900566348e-07,8.559279828785654e-08
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2021,2.348268973154851e-06,3.402381166033991e-06,1.6659771550448115e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2021,1.1833606064198819e-06,1.775549153572541e-06,7.900555211089413e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2021,0.00030224383585406267,0.000540434872660991,7.938609221625548e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2021,0.0015998287412306914,0.00243853465421701,0.0011011869098761949
1,Deaths,44639,Middle SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2021,0.0009463057571229989,0.0013877748424201365,0.000628391181982818
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2021,0.8634453341916852,2.71163600818869,0.2186130182076717
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2021,4.062113628036093,11.341514183253267,2.1027035105618195
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2021,4.92555896222778,14.258446548574216,2.463771846831223
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2021,9.739202731295061e-08,3.048867384721065e-07,2.428647602463473e-08
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2021,5.899245879009849e-07,1.6434852444622012e-06,3.0840497382110434e-07
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2021,3.1239322634573e-07,8.960268318453925e-07,1.5600308638438931e-07
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2021,8.940882804889652e-05,0.0002807869681921474,2.2637140974857358e-05
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2021,0.0004251807305931893,0.0011871143271784898,0.0002200896126270533
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2021,0.00025639099291223415,0.0007421974431753645,0.00012824715224453619
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2021,0.8634453341916852,2.71163600818869,0.2186130182076717
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2021,4.062113628036093,11.341514183253267,2.1027035105618195
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2021,4.92555896222778,14.258446548574216,2.463771846831223
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2021,9.739202731295061e-08,3.048867384721065e-07,2.428647602463473e-08
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2021,5.899245879009849e-07,1.6434852444622012e-06,3.0840497382110434e-07
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2021,3.1239322634573e-07,8.960268318453925e-07,1.5600308638438931e-07
1,Deaths,44636,Low-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2021,8.940882804889652e-05,0.0002807869681921474,2.2637140974857358e-05
1,Deaths,44636,Low-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2021,0.0004251807305931893,0.0011871143271784898,0.0002200896126270533
1,Deaths,44636,Low-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2021,0.00025639099291223415,0.0007421974431753645,0.00012824715224453619
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2018,3.7754591769031154,6.351856103952052,0.9059397422257656
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2018,17.623136871544162,25.151411243212475,12.477106598613906
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2018,21.398596048447246,33.02822987663405,14.053732387420649
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2018,4.180079419723473e-07,6.931905192302091e-07,1.054853966137742e-07
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2018,2.601441786381642e-06,3.702285290980367e-06,1.8806947223408268e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2018,1.3546497116261479e-06,2.067604443693491e-06,9.07319546235374e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2018,0.00031384511989012386,0.0005280149902467888,7.530865881201122e-05
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2018,0.001488062428992616,0.0021237348594619152,0.0010535419254396544
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2018,0.0008963626983399508,0.0013835147495931217,0.0005886947655825308
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2016,0.0528370690860287,0.2424719345110366,0.003744326512686794
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2016,0.1800683572609096,0.9214739649693946,0.036184541241572124
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2016,0.23290542634693828,1.5533870813411685,0.04311893674563591
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2016,1.2739556294190745e-08,5.879116768515013e-08,8.907300997148783e-10
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2016,5.0663529758787673e-08,2.410656878671559e-07,1.0152692910841217e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,3.019424261127741e-08,1.9376865541937532e-07,5.6979877769633204e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2016,1.0608174055937077e-05,4.868143766235125e-05,7.517537981557796e-07
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2016,3.6351041870933266e-05,0.0001860212376738832,7.3047024683355874e-06
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2016,2.3444375760706592e-05,0.00015636471424474588,4.340373564164998e-06
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2016,0.0528370690860287,0.2424719345110366,0.003744326512686794
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2016,0.1800683572609096,0.9214739649693946,0.036184541241572124
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2016,0.23290542634693828,1.5533870813411685,0.04311893674563591
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2016,1.2739556294190745e-08,5.879116768515013e-08,8.907300997148783e-10
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2016,5.0663529758787673e-08,2.410656878671559e-07,1.0152692910841217e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2016,3.019424261127741e-08,1.9376865541937532e-07,5.6979877769633204e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2016,1.0608174055937077e-05,4.868143766235125e-05,7.517537981557796e-07
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2016,3.6351041870933266e-05,0.0001860212376738832,7.3047024683355874e-06
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2016,2.3444375760706592e-05,0.00015636471424474588,4.340373564164998e-06
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2016,0.0528370690860287,0.2424719345110366,0.003744326512686794
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2016,0.1800683572609096,0.9214739649693946,0.036184541241572124
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2016,0.23290542634693828,1.5533870813411685,0.04311893674563591
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2016,1.2739556294190745e-08,5.879116768515013e-08,8.907300997148783e-10
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2016,5.0663529758787673e-08,2.410656878671559e-07,1.0152692910841217e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2016,3.019424261127741e-08,1.9376865541937532e-07,5.6979877769633204e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2016,1.0608174055937077e-05,4.868143766235125e-05,7.517537981557796e-07
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2016,3.6351041870933266e-05,0.0001860212376738832,7.3047024683355874e-06
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2016,2.3444375760706592e-05,0.00015636471424474588,4.340373564164998e-06
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2021,0.0887814821182939,0.4515153008894583,0.0064758944560232455
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2021,0.30495935137694385,1.2509412475568085,0.05808188512698312
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2021,0.39374083349523786,2.325211021245934,0.07044282332562116
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2021,1.7669091354234618e-08,8.919277576289942e-08,1.2914740843282243e-09
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2021,7.724501521226331e-08,3.3371034423500264e-07,1.5095785576812257e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,4.379956217150321e-08,2.656332132275098e-07,7.987579154903317e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2021,1.587911716736128e-05,8.075630406943552e-05,1.15825377519204e-06
1,Deaths,44637,Low SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2021,5.4625374229377446e-05,0.0002240729247298669,1.0403828237054146e-05
1,Deaths,44637,Low SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,3.5237781297176005e-05,0.00020809443793042226,6.304270705857257e-06
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2021,0.0887814821182939,0.4515153008894583,0.0064758944560232455
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2021,0.30495935137694385,1.2509412475568085,0.05808188512698312
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2021,0.39374083349523786,2.325211021245934,0.07044282332562116
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2021,1.7669091354234618e-08,8.919277576289942e-08,1.2914740843282243e-09
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2021,7.724501521226331e-08,3.3371034423500264e-07,1.5095785576812257e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2021,4.379956217150321e-08,2.656332132275098e-07,7.987579154903317e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2021,1.587911716736128e-05,8.075630406943552e-05,1.15825377519204e-06
1,Deaths,44637,Low SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2021,5.4625374229377446e-05,0.0002240729247298669,1.0403828237054146e-05
1,Deaths,44637,Low SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2021,3.5237781297176005e-05,0.00020809443793042226,6.304270705857257e-06
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2021,0.0887814821182939,0.4515153008894583,0.0064758944560232455
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2021,0.30495935137694385,1.2509412475568085,0.05808188512698312
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2021,0.39374083349523786,2.325211021245934,0.07044282332562116
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2021,1.7669091354234618e-08,8.919277576289942e-08,1.2914740843282243e-09
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2021,7.724501521226331e-08,3.3371034423500264e-07,1.5095785576812257e-08
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2021,4.379956217150321e-08,2.656332132275098e-07,7.987579154903317e-09
1,Deaths,44637,Low SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2021,1.587911716736128e-05,8.075630406943552e-05,1.15825377519204e-06
1,Deaths,44637,Low SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2021,5.4625374229377446e-05,0.0002240729247298669,1.0403828237054146e-05
1,Deaths,44637,Low SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2021,3.5237781297176005e-05,0.00020809443793042226,6.304270705857257e-06
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,572,Eating disorders,1,Number,2020,3.9741254236293986,6.899114420505122,0.7750305169110469
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,572,Eating disorders,1,Number,2020,34.008520713646504,40.34093473615256,27.474539187892198
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,572,Eating disorders,1,Number,2020,37.98264613727584,44.68054994046705,29.22230266604716
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,572,Eating disorders,2,Percent,2020,6.08345096724359e-07,1.0291001582875397e-06,1.200016517043934e-07
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,572,Eating disorders,2,Percent,2020,6.08381376768156e-06,6.926726303015384e-06,5.009522201731437e-06
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,572,Eating disorders,2,Percent,2020,3.136907393292671e-06,3.638425099040719e-06,2.4213502817785505e-06
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,572,Eating disorders,3,Rate,2020,0.0006104273671524353,0.0010597069298196042,0.00011904501933628955
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,572,Eating disorders,3,Rate,2020,0.005228420912289803,0.006201957108683741,0.004223896018736852
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,572,Eating disorders,3,Rate,2020,0.0029183863945044727,0.0034330180307597844,0.0022452877613755476
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2020,3.9741254236293986,6.899114420505122,0.7750305169110469
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2020,34.008520713646504,40.34093473615256,27.474539187892198
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2020,37.98264613727584,44.68054994046705,29.22230266604716
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2020,6.08345096724359e-07,1.0291001582875397e-06,1.200016517043934e-07
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2020,6.08381376768156e-06,6.926726303015384e-06,5.009522201731437e-06
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2020,3.136907393292671e-06,3.638425099040719e-06,2.4213502817785505e-06
1,Deaths,44634,High-middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.0006104273671524353,0.0010597069298196042,0.00011904501933628955
1,Deaths,44634,High-middle SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.005228420912289803,0.006201957108683741,0.004223896018736852
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2020,0.0029183863945044727,0.0034330180307597844,0.0022452877613755476
1,Deaths,44635,High SDI,1,Male,22,All ages,558,Mental disorders,1,Number,2020,6.869849213834351,7.970205270466561,1.6689918423193568
1,Deaths,44635,High SDI,2,Female,22,All ages,558,Mental disorders,1,Number,2020,159.92157389985067,175.0817683852596,143.2806416083978
1,Deaths,44635,High SDI,3,Both,22,All ages,558,Mental disorders,1,Number,2020,166.7914231136851,182.10870090421423,148.24477332990006
1,Deaths,44635,High SDI,1,Male,22,All ages,558,Mental disorders,2,Percent,2020,1.290063794193722e-06,1.4977983118430968e-06,3.1456569228599076e-07
1,Deaths,44635,High SDI,2,Female,22,All ages,558,Mental disorders,2,Percent,2020,3.2607645900018794e-05,3.567067193711082e-05,2.9249714170153544e-05
1,Deaths,44635,High SDI,3,Both,22,All ages,558,Mental disorders,2,Percent,2020,1.6304908230973534e-05,1.7829715341515455e-05,1.4494856919861767e-05
1,Deaths,44635,High SDI,1,Male,22,All ages,558,Mental disorders,3,Rate,2020,0.0012622877568565756,0.001464470648392644,0.0003066658238452601
1,Deaths,44635,High SDI,2,Female,22,All ages,558,Mental disorders,3,Rate,2020,0.02924657648447114,0.0320190841375952,0.026203270399079194
1,Deaths,44635,High SDI,3,Both,22,All ages,558,Mental disorders,3,Rate,2020,0.015287345819852728,0.01669125807284052,0.013587443967878232
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2021,3.7272663821438248,6.664634621630828,0.9789880805717724
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2021,19.443445704922482,29.636619799921064,13.383224929862504
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2021,23.17071208706628,33.98027653678452,15.386434084520348
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2021,3.296804431245511e-07,5.749498900566348e-07,8.559279828785654e-08
1,Deaths,44639,Middle SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2021,2.348268973154851e-06,3.402381166033991e-06,1.6659771550448115e-06
1,Deaths,44639,Middle SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2021,1.1833606064198819e-06,1.775549153572541e-06,7.900555211089413e-07
1,Deaths,44639,Middle SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2021,0.00030224383585406267,0.000540434872660991,7.938609221625548e-05
